OrderQuantity,ProductName,ModelName,ProductCost,ProductPrice,Region,Country,Continent,SubcategoryName,CategoryName,Month Name,Week,Day,Order Season,Profit
1,"Road-750 Black, 52",Road-750,343.6496,539.99,Germany,Germany,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,196.3404
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,United Kingdom,United Kingdom,Europe,Fenders,Accessories,October,41,Wednesday,Autumn,27.519000000000002
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,October,41,Wednesday,Autumn,943.2882
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,France,France,Europe,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,"Road-550-W Yellow, 38",Road-550-W,605.6492,1000.4375,France,France,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,394.78830000000005
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,4.9954
2,LL Road Tire,LL Road Tire,16.0746,42.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,26.905399999999997
1,"Road-750 Black, 58",Road-750,343.6496,539.99,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,196.3404
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Canada,Canada,North America,Touring Bikes,Bikes,October,41,Wednesday,Autumn,459.6991999999999
2,LL Road Tire,LL Road Tire,16.0746,42.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,26.905399999999997
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Australia,Australia,Pacific,Hydration Packs,Accessories,October,41,Wednesday,Autumn,34.423700000000004
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,2.4977
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Australia,Australia,Pacific,Helmets,Accessories,October,41,Wednesday,Autumn,21.9037
1,LL Mountain Tire,LL Mountain Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,15.643699999999999
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,4.9954
1,All-Purpose Bike Stand,All-Purpose Bike Stand,59.466,159.0,Southwest,United States,North America,Bike Stands,Accessories,October,41,Wednesday,Autumn,99.53399999999999
1,HL Road Tire,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,20.407600000000002
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,"Racing Socks, L",Racing Socks,6.7246,17.98,United Kingdom,United Kingdom,Europe,Socks,Clothing,October,41,Wednesday,Autumn,11.255400000000002
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,31.7244,48.0673,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,October,41,Wednesday,Autumn,16.342900000000004
3,"Half-Finger Gloves, L",Half-Finger Gloves,29.1408,70.6443,Northwest,United States,North America,Gloves,Clothing,October,41,Wednesday,Autumn,41.5035
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,October,41,Wednesday,Autumn,16.342900000000004
1,"Road-550-W Yellow, 44",Road-550-W,605.6492,1000.4375,Northwest,United States,North America,Road Bikes,Bikes,October,41,Wednesday,Autumn,394.78830000000005
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Northwest,United States,North America,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,"Half-Finger Gloves, S",Half-Finger Gloves,19.4272,47.0962,Germany,Germany,Europe,Gloves,Clothing,October,41,Wednesday,Autumn,27.669000000000004
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Germany,Germany,Europe,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,11.255400000000002
1,Water Bottle - 30 oz.,Water Bottle,1.8663,4.99,Germany,Germany,Europe,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,3.1237000000000004
1,"Road-750 Black, 48",Road-750,343.6496,539.99,Germany,Germany,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,196.3404
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Southwest,United States,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.9037
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Southwest,United States,North America,Mountain Bikes,Bikes,October,41,Wednesday,Autumn,943.2882
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,21.91
1,ML Road Tire,ML Road Tire,9.3463,24.99,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,15.643699999999999
1,"Women's Mountain Shorts, L",Women's Mountain Shorts,26.1763,69.99,Canada,Canada,North America,Shorts,Clothing,October,41,Wednesday,Autumn,43.8137
3,Mountain Tire Tube,Mountain Tire Tube,5.5989,14.97,France,France,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,9.3711
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,France,France,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,31.287399999999998
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,Australia,Australia,Pacific,Mountain Bikes,Bikes,October,41,Wednesday,Autumn,943.2882
1,"Classic Vest, L",Classic Vest,23.749,63.5,Australia,Australia,Pacific,Vests,Clothing,October,41,Wednesday,Autumn,39.751000000000005
1,Fender Set - Mountain,Fender Set - Mountain,8.2205,21.98,Australia,Australia,Pacific,Fenders,Accessories,October,41,Wednesday,Autumn,13.759500000000001
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,2.867
1,"Mountain-200 Silver, 46",Mountain-200,1117.8559,2071.4196,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,October,41,Wednesday,Autumn,953.5637000000002
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,21.91
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,37.547399999999996
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,United Kingdom,United Kingdom,Europe,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Germany,Germany,Europe,Caps,Clothing,October,41,Wednesday,Autumn,5.878
1,"Road-550-W Yellow, 40",Road-550-W,605.6492,1000.4375,Germany,Germany,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,394.78830000000005
1,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,41.5723,53.99,Germany,Germany,Europe,Jerseys,Clothing,October,41,Wednesday,Autumn,12.417700000000004
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,Touring Tire,Touring Tire,21.6846,57.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,36.2954
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,United Kingdom,United Kingdom,Europe,Helmets,Accessories,October,41,Wednesday,Autumn,21.9037
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,October,41,Wednesday,Autumn,12.417700000000004
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,2.4977
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Australia,Australia,Pacific,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,31.287399999999998
2,ML Road Tire,ML Road Tire,18.6926,49.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,31.287399999999998
1,Patch Kit/8 Patches,Patch kit,0.8565,2.29,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,1.4335
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,United Kingdom,United Kingdom,Europe,Hydration Packs,Accessories,October,41,Wednesday,Autumn,34.423700000000004
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,October,41,Wednesday,Autumn,12.417700000000004
1,"Road-250 Black, 44",Road-250,1320.6838,2181.5625,Germany,Germany,Europe,Road Bikes,Bikes,October,41,Wednesday,Autumn,860.8787
1,HL Road Tire,HL Road Tire,12.1924,32.6,Germany,Germany,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,20.407600000000002
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,4.9954
2,ML Road Tire,ML Road Tire,18.6926,49.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,31.287399999999998
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.9037
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Northwest,United States,North America,Cleaners,Accessories,October,41,Wednesday,Autumn,9.9534
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,Northwest,United States,North America,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,9.3711
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Northwest,United States,North America,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,11.255400000000002
1,"Touring-2000 Blue, 54",Touring-2000,755.1508,1214.85,Northwest,United States,North America,Touring Bikes,Bikes,October,41,Wednesday,Autumn,459.6991999999999
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,37.547399999999996
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,"Road-250 Red, 58",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,October,41,Wednesday,Autumn,860.8787
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,37.547399999999996
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,Mountain Tire Tube,Mountain Tire Tube,1.8663,4.99,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,3.1237000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Australia,Australia,Pacific,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,"Touring-2000 Blue, 50",Touring-2000,755.1508,1214.85,Australia,Australia,Pacific,Touring Bikes,Bikes,October,41,Wednesday,Autumn,459.6991999999999
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Southwest,United States,North America,Jerseys,Clothing,October,41,Wednesday,Autumn,16.342900000000004
1,"Women's Mountain Shorts, S",Women's Mountain Shorts,26.1763,69.99,Southwest,United States,North America,Shorts,Clothing,October,41,Wednesday,Autumn,43.8137
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Germany,Germany,Europe,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Northwest,United States,North America,Bottles and Cages,Accessories,October,41,Wednesday,Autumn,12.5074
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Northwest,United States,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.9037
3,Patch Kit/8 Patches,Patch kit,2.5695,6.87,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,4.3004999999999995
1,"Mountain-200 Silver, 38",Mountain-200,1117.8559,2071.4196,Canada,Canada,North America,Mountain Bikes,Bikes,October,41,Wednesday,Autumn,953.5637000000002
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Wednesday,Autumn,21.91
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,Germany,Germany,Europe,Gloves,Clothing,October,41,Wednesday,Autumn,27.669000000000004
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,October,41,Wednesday,Autumn,16.342900000000004
2,Fender Set - Mountain,Fender Set - Mountain,16.441,43.96,Southwest,United States,North America,Fenders,Accessories,October,41,Wednesday,Autumn,27.519000000000002
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,October,41,Wednesday,Autumn,21.6164
1,"Road-250 Black, 48",Road-250,1320.6838,2181.5625,Australia,Australia,Pacific,Road Bikes,Bikes,October,41,Wednesday,Autumn,860.8787
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,2.867
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,2.867
1,Road Tire Tube,Road Tire Tube,1.4923,3.99,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,2.4977
1,HL Road Tire,HL Road Tire,12.1924,32.6,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,20.407600000000002
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,37.547399999999996
1,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,41.5723,53.99,Canada,Canada,North America,Jerseys,Clothing,October,41,Thursday,Autumn,12.417700000000004
2,Touring Tire Tube,Touring Tire Tube,3.7326,9.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,6.247400000000001
1,"Road-350-W Yellow, 42",Road-350-W,1082.51,1700.99,Northwest,United States,North America,Road Bikes,Bikes,October,41,Thursday,Autumn,618.48
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Australia,Australia,Pacific,Helmets,Accessories,October,41,Thursday,Autumn,21.9037
1,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,October,41,Thursday,Autumn,12.417700000000004
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,6.247400000000001
1,"Sport-100 Helmet, Blue",Sport-100,12.0278,33.6442,Southwest,United States,North America,Helmets,Accessories,October,41,Thursday,Autumn,21.6164
1,"Mountain-200 Black, 46",Mountain-200,1105.81,2049.0982,Southwest,United States,North America,Mountain Bikes,Bikes,October,41,Thursday,Autumn,943.2882
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,21.91
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Germany,Germany,Europe,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.247400000000001
1,"Road-250 Black, 52",Road-250,1320.6838,2181.5625,Germany,Germany,Europe,Road Bikes,Bikes,October,41,Thursday,Autumn,860.8787
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Germany,Germany,Europe,Bottles and Cages,Accessories,October,41,Thursday,Autumn,5.627700000000001
1,Bike Wash - Dissolver,Bike Wash,2.9733,7.95,Germany,Germany,Europe,Cleaners,Accessories,October,41,Thursday,Autumn,4.9767
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,4.9954
1,"Road-250 Red, 58",Road-250,1320.6838,2181.5625,United Kingdom,United Kingdom,Europe,Road Bikes,Bikes,October,41,Thursday,Autumn,860.8787
1,All-Purpose Bike Stand,All-Purpose Bike Stand,59.466,159.0,United Kingdom,United Kingdom,Europe,Bike Stands,Accessories,October,41,Thursday,Autumn,99.53399999999999
1,HL Road Tire,HL Road Tire,12.1924,32.6,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,20.407600000000002
1,"Mountain-200 Silver, 46",Mountain-200,1117.8559,2071.4196,Australia,Australia,Pacific,Mountain Bikes,Bikes,October,41,Thursday,Autumn,953.5637000000002
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Australia,Australia,Pacific,Hydration Packs,Accessories,October,41,Thursday,Autumn,34.423700000000004
1,"Touring-1000 Blue, 50",Touring-1000,1481.9379,2384.07,Germany,Germany,Europe,Touring Bikes,Bikes,October,41,Thursday,Autumn,902.1321000000003
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Southwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.247400000000001
2,Road Bottle Cage,Road Bottle Cage,6.7246,17.98,Southwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,11.255400000000002
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Southwest,United States,North America,Jerseys,Clothing,October,41,Thursday,Autumn,12.417700000000004
1,"Road-750 Black, 58",Road-750,343.6496,539.99,Southwest,United States,North America,Road Bikes,Bikes,October,41,Thursday,Autumn,196.3404
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,Germany,Germany,Europe,Gloves,Clothing,October,41,Thursday,Autumn,27.669000000000004
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Germany,Germany,Europe,Helmets,Accessories,October,41,Thursday,Autumn,21.6164
1,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,31.7244,48.0673,Germany,Germany,Europe,Jerseys,Clothing,October,41,Thursday,Autumn,16.342900000000004
1,"Mountain-200 Black, 42",Mountain-200,1105.81,2049.0982,Germany,Germany,Europe,Mountain Bikes,Bikes,October,41,Thursday,Autumn,943.2882
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Germany,Germany,Europe,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.2537
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,United Kingdom,United Kingdom,Europe,Caps,Clothing,October,41,Thursday,Autumn,5.878
1,"Touring-1000 Blue, 54",Touring-1000,1481.9379,2384.07,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,October,41,Thursday,Autumn,902.1321000000003
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,37.547399999999996
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,6.247400000000001
2,ML Mountain Tire,ML Mountain Tire,22.4326,59.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,37.547399999999996
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Canada,Canada,North America,Helmets,Accessories,October,41,Thursday,Autumn,21.6164
3,Road Bottle Cage,Road Bottle Cage,10.0869,26.97,Southwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,16.8831
1,"Touring-3000 Yellow, 44",Touring-3000,461.4448,742.35,Southwest,United States,North America,Touring Bikes,Bikes,October,41,Thursday,Autumn,280.90520000000004
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Germany,Germany,Europe,Caps,Clothing,October,41,Thursday,Autumn,5.878
1,Mountain Bottle Cage,Mountain Bottle Cage,3.7363,9.99,Southwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.2537
1,"Mountain-400-W Silver, 38",Mountain-400-W,419.7784,769.49,Southwest,United States,North America,Mountain Bikes,Bikes,October,41,Thursday,Autumn,349.71160000000003
2,AWC Logo Cap,Cycling Cap,11.4104,17.2884,Australia,Australia,Pacific,Caps,Clothing,October,41,Thursday,Autumn,5.878
1,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,41.5723,53.99,Australia,Australia,Pacific,Jerseys,Clothing,October,41,Thursday,Autumn,12.417700000000004
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,31.287399999999998
1,"Sport-100 Helmet, Red",Sport-100,13.0863,34.99,Canada,Canada,North America,Helmets,Accessories,October,41,Thursday,Autumn,21.9037
1,ML Mountain Tire,ML Mountain Tire,11.2163,29.99,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,18.773699999999998
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Canada,Canada,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.247400000000001
2,Mountain Bottle Cage,Mountain Bottle Cage,7.4726,19.98,Canada,Canada,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,12.5074
2,Bike Wash - Dissolver,Bike Wash,5.9466,15.9,Canada,Canada,North America,Cleaners,Accessories,October,41,Thursday,Autumn,9.9534
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Canada,Canada,North America,Hydration Packs,Accessories,October,41,Thursday,Autumn,34.423700000000004
3,Water Bottle - 30 oz.,Water Bottle,5.5989,14.97,Northwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,9.3711
1,"Sport-100 Helmet, Black",Sport-100,12.0278,33.6442,Northwest,United States,North America,Helmets,Accessories,October,41,Thursday,Autumn,21.6164
2,ML Road Tire,ML Road Tire,18.6926,49.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,31.287399999999998
1,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,31.7244,48.0673,Northwest,United States,North America,Jerseys,Clothing,October,41,Thursday,Autumn,16.342900000000004
1,"Road-350-W Yellow, 40",Road-350-W,1082.51,1700.99,Northwest,United States,North America,Road Bikes,Bikes,October,41,Thursday,Autumn,618.48
1,"Road-350-W Yellow, 48",Road-350-W,1082.51,1700.99,Canada,Canada,North America,Road Bikes,Bikes,October,41,Thursday,Autumn,618.48
2,LL Road Tire,LL Road Tire,16.0746,42.98,France,France,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,26.905399999999997
1,Patch Kit/8 Patches,Patch kit,0.8565,2.29,France,France,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,1.4335
1,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,44.88,120.0,France,France,Europe,Bike Racks,Accessories,October,41,Thursday,Autumn,75.12
1,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,31.7244,48.0673,Australia,Australia,Pacific,Jerseys,Clothing,October,41,Thursday,Autumn,16.342900000000004
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,6.247400000000001
2,LL Mountain Tire,LL Mountain Tire,18.6926,49.98,Northwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,31.287399999999998
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,2.867
2,Road Tire Tube,Road Tire Tube,2.9846,7.98,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,4.9954
1,HL Road Tire,HL Road Tire,12.1924,32.6,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,20.407600000000002
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,Canada,Canada,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,21.91
2,"Half-Finger Gloves, M",Half-Finger Gloves,19.4272,47.0962,Southwest,United States,North America,Gloves,Clothing,October,41,Thursday,Autumn,27.669000000000004
1,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,31.7244,48.0673,Southwest,United States,North America,Jerseys,Clothing,October,41,Thursday,Autumn,16.342900000000004
1,"Mountain-500 Silver, 52",Mountain-500,308.2179,564.99,Southwest,United States,North America,Mountain Bikes,Bikes,October,41,Thursday,Autumn,256.7721
2,Water Bottle - 30 oz.,Water Bottle,3.7326,9.98,Australia,Australia,Pacific,Bottles and Cages,Accessories,October,41,Thursday,Autumn,6.247400000000001
1,Road Bottle Cage,Road Bottle Cage,3.3623,8.99,Australia,Australia,Pacific,Bottles and Cages,Accessories,October,41,Thursday,Autumn,5.627700000000001
1,"Racing Socks, L",Racing Socks,3.3623,8.99,Australia,Australia,Pacific,Socks,Clothing,October,41,Thursday,Autumn,5.627700000000001
1,"Road-750 Black, 44",Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,October,41,Thursday,Autumn,196.3404
3,ML Mountain Tire,ML Mountain Tire,33.6489,89.97,Southwest,United States,North America,Tires and Tubes,Accessories,October,41,Thursday,Autumn,56.3211
2,Patch Kit/8 Patches,Patch kit,1.713,4.58,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,2.867
2,Mountain Tire Tube,Mountain Tire Tube,3.7326,9.98,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,6.247400000000001
1,HL Mountain Tire,HL Mountain Tire,13.09,35.0,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,October,41,Thursday,Autumn,21.91
1,"Road-750 Black, 48",Road-750,343.6496,539.99,Australia,Australia,Pacific,Road Bikes,Bikes,October,41,Thursday,Autumn,196.3404
3,Mountain Bottle Cage,Mountain Bottle Cage,11.2089,29.97,Southwest,United States,North America,Bottles and Cages,Accessories,October,41,Thursday,Autumn,18.7611
1,Hydration Pack - 70 oz.,Hydration Pack,20.5663,54.99,Southwest,United States,North America,Hydration Packs,Accessories,October,41,Thursday,Autumn,34.423700000000004
